1968596684,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_1.jpg,Small 16oz,$3.50,,,,,,,Medium 20oz,$4,Large 24oz,$4.50,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_1.jpg
1968595283,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_1.jpg
1968595897,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_1.jpg,Rturt,$333,333,$333,333,$333,333,$333,333,$333,333,$333,333,$333,333,$333,333,$333,333,$333,333,$333,333,$333,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_1.jpg
1968598517,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_1.jpg,Fried Wonton,$1.25,,,,,,,Shrimp Egg Roll,$1.25,Pork Dumplings,$0,Steamed,$3,Pan Fried,$3.50,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_1.jpg
1968596685,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_1.jpg,Chicken,$5,,,,,,,Chicken Verde,$5,Beef Barbacoa,$5.75,Pork Carnitas,$5,Pork Verde,$5,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_1.jpg
1968608631,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_1.jpg,Chicken,$5,,,,,,,Chicken Verde,$5,Beef Barbacoa,$5.75,Pork Carnitas,$5,Pork Verde,$5,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_1.jpg
1968610351,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_1.jpg,5,$5,5,$5.00,5,$5,5,$5.00,5.0.,$5.00,5,$5,5,$5.00,5,$5,5,$5.00,5,$5,5,$5.00,5,$5,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_1.jpg
1968593016,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_2.jpg,Small,$3.50,,,,,,,Medium,$4,Large,$4.50,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_2.jpg
1968593196,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_2.jpg,Sfsdf,"$1,000",Sdfsf,"$1,000",Sdfsfd,"$1,000",Sdfsdfs,"$1,000",Sdf,"$1,000",Asdasd,"$1,000",Sds,"$1,000",Fsdfsdf,"$1,000",Sdfsdfdf,"$1,000",Dsfsdfsdf,"$1,000",Fasfsdfs,"$1,000",dfd,"$1,000",https://dl.dropboxusercontent.com/u/17481094/1foodtruck_2.jpg
1968594205,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_2.jpg,strawberry&banana,$2,,,,,,,kiwi&mango,$2,Kiwi@strawberry,$2,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_2.jpg
1968594651,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_2.jpg,Window,$100,Click,$200,Click,$200,Click,$200,Window,$100,Click,$200,Click,$200,Click,$200,Click,$200,Click,$200,Click,$200,click,$200,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_2.jpg
1968594656,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_2.jpg,Beef,$6,,,,,,,Chicken,$6,Vegetable,$5,Tofu,$5,Salad,$1.50,Goyza,$3,Combination,$7,,,,,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_2.jpg
1968596723,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_2.jpg,Beef,$6,Goyza,$3,Shumai,$3,Pork,$5,Chicken,$6,Meatballs,$6,Combination,$7,Vegetable,$5,Tofu,$5,Beef,$5,Salad,$1.50,avocado salad,$2,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_2.jpg
1968595111,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_2.jpg,Egg Roll,$2.15,,,,,,,Egg and Cheese,$2.25,Egg Whites and Cheese,$2.75,Bacon Egg and Cheese,$2.95,Sausage and Egg,$2.90,Pork Roll Egg and Chese,$2.95,Pork Roll and Cheese,$2.95,Ham Egg and Cheese,$2.95,,,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_2.jpg
1968602863,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_2.jpg,EGG on ROLL,$2.50,PORK POLL and CHEESE,$3.50,HAM and EGG WHITE CHEESE,$3.95,HAM EGG and CHEESE,$3.50,EGG and CHEESE,$2.75,EGG WHITES and CHEESE,$3.25,BACON and EGG WHITE CHEESE,$3.95,BACON EGG and CHEESE,$3.50,SAUSAGE and EGG,$3.25,SAUSAGE EGG and CHEESE,$3.50,SCRAPPLE EGG and CHEESE,$3.75,PORK ROLL EGG AND CHEESE,$3.50,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_2.jpg
1968618007,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_2.jpg,Egg on Roll,$2.15,Pork Roll and Cheese,$2.95,Ham and Egg White Cheese,$3.50,Ham Egg and Cheese,$2.95,Egg and Cheese,$2.25,Egg Whites and Cheese,$2.75,Bacon and Egg White Cheese,$3.50,Bacon Wgg and Cheese,$2.95,Sausage and Egg,$2.90,Sausage Egg and Cheese,$2.95,Scrapple Egg and Cheese,$3.95,pork roll egg and cheese,$2.95,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_2.jpg
1968596751,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_2.jpg,Ground Beef,$0,,,,,,,Ground Beef,$0,Ground Beef,$0,Ground Beef,$0,Ground Beef,$0,Ground Beef,$0,Ground Beef,$0,Ground Beef,$0,Ground beef,$0,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_2.jpg
1968598369,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_2.jpg,Wonton Soup,$1.20,Beef Fried Rice,$4.50,Shrimp Fried Rice,$4.50,Subgum Fried Rice,$5,Hot and Sour Soup,$1.50,Chicken Noodles or Ricesoup,$1.75,Vegetable Bean Curd Soup,$1.50,Shrimp Roll,$1.25,Spring Roll,$1.25,Vegetable Fried Rice,$4.25,Chicken Fried Rice,$4.25,pork Fried Rice,$4.25,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_2.jpg
1968630034,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_2.jpg,2,$2,1,$1.00,1,$1,1,$1.00,2,$2.00,2,$2,2,$1.00,1,$1,1,$1.00,1,$2,1,$1.00,1,$1,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_2.jpg
1968593083,https://dl.dropboxusercontent.com/u/17481094/5foodtruck_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/5foodtruck_2.jpg
1968596509,https://dl.dropboxusercontent.com/u/17481094/5foodtruck_2.jpg,Chicken Over Rice,$0,Falafel on Pita,$0,Fish on Pita,$0,Chicken Kebab on Pita,$0,Lamb Over Rice,$0,Combo Over Rice,$0,Falafel on Rice,$0,Mix Vegi on Rice,$0,Chicken Kebab Over Rice,$0,Special Combo Over Rice,$0,Chicken on Pita,$0,lamb on pita,$0,https://dl.dropboxusercontent.com/u/17481094/5foodtruck_2.jpg
1968606574,https://dl.dropboxusercontent.com/u/17481094/5foodtruck_2.jpg,1,$1,24,$1,2.1,$1.00,1,$1.00,1,$1,1,$1,1,$1,1,$1,1,$1,1,$1,1,$12,1,$13,https://dl.dropboxusercontent.com/u/17481094/5foodtruck_2.jpg
1968598592,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_2.jpg,Beef,$0,Beef,$0,Beef,$0,Beef,$0,Beef,$0,Beef,$0,Beef,$0,Beef,$0,Beef,$0,Beef,$0,Beef,$0,beef,$0,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_2.jpg
1968605134,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_2.jpg,Grilled Fish Over Rice,$7,,,,,,,Grilled Chiken Over Rice,$7,Grilled Beef Over Rice,$7,Grilled Beef & Kielbasa Over Rice,$7,Grilled BBQ Chiken Sandwich,$7,Calabacitas Over Rice / Vegetarian,$7,Grilled Chiken Tostadas,$7,Grilled Chiken Salad,$7,,,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_2.jpg
1968624675,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_2.jpg,Grilled Fish,$0,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_2.jpg
1968593013,https://dl.dropboxusercontent.com/u/17481094/7foodtruck_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/7foodtruck_2.jpg
1968593203,https://dl.dropboxusercontent.com/u/17481094/7foodtruck_2.jpg,Dfdfdf,"$1,000",Fsdfsdf,"$1,000",Dfsdfsdf,"$1,000",Dfsf,"$1,000",Dfsdf,"$1,000",Fsdfsdfsdf,"$1,000",Fsdfsdf,"$1,000",Sdfsdfs,"$1,000",Asdadds,"$1,000",Sdfsdfsd,"$1,000",Dsfsdfsdf,"$1,000",fdsfsfs,"$1,000",https://dl.dropboxusercontent.com/u/17481094/7foodtruck_2.jpg
1968594206,https://dl.dropboxusercontent.com/u/17481094/7foodtruck_2.jpg,Hamburger,$3,,,,,,,Djus,$2,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/7foodtruck_2.jpg
1968593281,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_2.jpg
1968594259,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_2.jpg
1968600904,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_2.jpg,Felafel Sandwich,$0,,,,,,,Chicken Kebab,$0,Cheeseburger,$0,Chicken Salad,$0,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_2.jpg
1968595050,https://dl.dropboxusercontent.com/u/17481094/10foodtruck_2.jpg,Sse,"$1,223",333,$333,333,$333,333,$333,3333,"$3,333",3333,$333,333,"$3,333",333,$333,333,$333,333,"$3,333",333,$333,333,$333,https://dl.dropboxusercontent.com/u/17481094/10foodtruck_2.jpg
1968596346,https://dl.dropboxusercontent.com/u/17481094/10foodtruck_2.jpg,Chicken,$4,Chicken,$4,Chicken,$4,Chicken,$4,Chicken,$4,Chicken,$4,Chicken,$4,Chicken,$4,Chicken,$4,Chicken,$4,Chicken,$4,chicken,$4,https://dl.dropboxusercontent.com/u/17481094/10foodtruck_2.jpg
1968596791,https://dl.dropboxusercontent.com/u/17481094/10foodtruck_2.jpg,BROCCOLI,$4.50,,,,,,,ORANGE FLAVOR,$4.50,SNOW PEAS,$4.50,KUNG PAO,$4.75,TAI CHING,$4.50,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/10foodtruck_2.jpg
1968596821,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_2.jpg,Chicken W. Vegetables,$4.50,Cashew Nut Chicken,$4.50,,,,,General Tsoå«S Chicken,$4.50,Grandfather Chicken,$4.50,Sweet & Sour Chicken,$4.50,Sesame Chicken,$4.50,Almond Chicken,$4.50,Chinese Veg. Chicken,$4.50,Tofu Vegetable Chicken,$4.50,Brocoli Chicken,$4.50,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_2.jpg
1968598402,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_2.jpg,Chicken W. Vegetables,$450,Cashew Nut Chicken,$450,,,,,Grandfather Chicken,$450,General Tso's Chicken,$450,Sweet & Sour Chicken,$450,Sesame Chicken,$450,Almond Chicken,$450,Chinese Veg. Chicken,$450,Tofu Vegetable Chicken,$450,broccoli chicken,$450,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_2.jpg
1968611744,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_2.jpg,Chicken Vegetables,$4.50,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_2.jpg
1968600205,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_2.jpg,Korean BBQ Beef Short Rib Tacos,3,,,,,,,Thai Basil Chicken Tacos,3,Edamame Tacos,3,Korean BBQ Beef Short Rib and Kimchi Burrito,5,Grilled BBQ Lemongrass Pork Bahn Mi Sandwich,5,Steamed Pork Buns,3,Curry Of The Week over Rice,6,BBQ Lemongrass Pork over Rice,6,Thai Basil Chicken over Rice,6,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_2.jpg
1968624672,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_2.jpg,KOREAN BBQ RIBSSHORT RIB TACOS,$3,,,,,,,THAI BASIL CHICKEN TACOS,$3,EDAMAME TACOS,$3,KOREAN BBQ RIBS BEEF SHORT RIB and KIMCHI BURRITO,$5,GRILLED BBQ LEMONGRASS PORK BAHN MI SANDWICH,$5,STEAMED PORK BUNS,$3,CURRY of the WEEK OVER RICE,$6,BBQ LEMONGRASS PORK OVERRICE,$6,THAI BASIL CHOCKEN OVER RICE,$6,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_2.jpg
1968634189,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_2.jpg,Tacos,$3,,,,,,,Sandwich,$5,Rice,$6,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_2.jpg
1968596361,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_2.jpg,DERVISH DELIGHT,$8,,,,,,,MCNINJA,$8,SMURF'N TURF,$8,CALICO KID,$8,CALICO KATY,$8,MCMANCHU,$8,WABI HARA,$8,TROJAN,$8,,,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_2.jpg
1968602455,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_2.jpg,Dervish Delight,$8,,,,,,,McNinja,$8,Smurf 'N Turf,$8,Calico Kid,$8,Calico Katy,$8,McManchu,$8,Wabi Hara,$8,Trojan,$8,,,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_2.jpg
1968605301,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_2.jpg,Dervish Delight,$8,Cheese,$8,Baked Tofu,$8,Greek Salad,$8,McNinja,$8,Smurf N Turf,$8,Calico Kid,$8,Calico Katy,$8,McManchu,$8,Wabi Hara,$8,Trojan,$8,Rice and veggies,$8,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_2.jpg
1968604895,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_2.jpg,Egg White & Cheese,$2.50,,,,,,,Egg & Cheese,$2.25,Spinach,$3,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_2.jpg
1968618240,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_2.jpg,Egg White & Cheese,$2.50,,,,,,,Egg & Cheese,$2.25,Egg & Cheese W/ Vegetable,$3,Spinach,$3,Egg & Cheese W/ (Choose One,$3.50,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_2.jpg
1968627303,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_2.jpg,3,$2,1,$1,1,$1.00,1,$1.00,30,$2,2,$2.00,2,$1.00,12,$21,5.4,$5.00,5.2,$2,1,$52,2,$1.00,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_2.jpg
1968592689,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_2.jpg,HOT DOG,$1.25,,,,,,,HOT SAUSAGE,$2.50,MILD SAUSAGE,$2.50,MEAT BALL,$3,KIELBASA,$3,ITALIAN SAUSAGE,$3,HOT DOG WITH CHEESE,$1.50,HOT DOG WITH CHILI,$1.50,,,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_2.jpg
1968593415,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_2.jpg,HOT DOG,$1.25,,,,,,,HOT SAUSAGE,$2.50,MILD SAUSAGE,$2.50,MEAT BALL,$3,KIELBASA,$3,ITALIAN SAUSAGE,$3,HOT DOG WITH CHEESE,$1.50,HOT DOG WITH CHILI,$1.50,,,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_2.jpg
1968594642,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_2.jpg,HOT DOG,$1.25,,,,,,,HOT SAUSAGE,$2.50,MILD SAUSAGE,$2.50,MEAT BALL,$3,KIELBASA,$3,ITALIAN SAUSAGE,$3,HOT DOG WITH CHEESE,$1.50,HOT DOG WITH CHILI,$1.50,,,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_2.jpg
1968596585,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_2.jpg,Dfd,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_2.jpg
1968600124,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_2.jpg,Hot Dog,$1.25,Plain Checken Steak,$4.50,,,,,With Chili or Cheese,$1.50,Hot or Mild Sausage,$2.50,With Chili or Cheese,$3,Kielbasa,$3,Italian Sausage,$3,Meatball,$3,Plain Steak,$4.50,Cheese Steak,$5,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_2.jpg
1968610188,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_2.jpg,Hot Dog,$1.25,Plain Chicken Steak,$4.50,,,,,With Chili or Cheese,$1.50,Hot or Mild Sausage,$2.50,With Chili or Cheese,$3,Kielbasa,$3,Italian Sausage,$3,Meatball,$3,Plain Steak,$4.50,cheese steak,$5,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_2.jpg
1968593969,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_2.jpg,BEAN,$2.50,SHRIMP,$5,,,,,SWEET POTATO,$3.50,ROASTED PEPPERS,$3.50,SPINACH,$3.50,EGGPLANT,$3.50,PLANTAIN,$3.50,TOFU,$3.50,SHEREDDED ROAD BEEF,$4,SHEREDDED CHICKEN BREAST,$4,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_2.jpg
1968602510,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_2.jpg,Bean,$2.50,Chrimp,$5,,,,,Sweet Potato,$3.50,Roasted Pappers,$3.50,Spinach,$3.50,Eggplant,$3.50,Plantlan,$3.50,Tofu,$3.50,Shredded Roast Beef,$4,Shredded chichen breast,$4,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_2.jpg
1968610142,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_2.jpg,Bean,$2.50,Shrimp,$5,,,,,Sweet Potato,$3.50,Roasted Peppers,$3.50,Spinach,$3.50,Eggplant,$3.50,Plantain,$3.50,Tofu,$3.50,Shredded Roast Beef,$4,Shredded Chicken Breast,$4,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_2.jpg
1968596316,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_2.jpg,CHICKEN,$0.50,,,,,,,BEEF,$0.50,CHORIZO,$0.50,STEAK,$0.50,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_2.jpg
1968598787,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_2.jpg,Steak,$0.50,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_2.jpg
1968631914,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_2.jpg,0.5,$2,2,$2.00,2,$2,2..0,$2,2,$2.00,2,$2,2,$2.00,2,$2,2,$2.00,2,$2,2,$2.00,2,$2,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_2.jpg
1968594347,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_2.jpg,CHICKEN W SALAD,$5,,,,,,,TILAPIA FISH W SALAD,$5,LAMB W/ SALAD,$5,COMBO SALAD,$5,CHICKEN GYRO,$4,LAMB GYRO,$4,FISH GYRO,$4,FALAFEL GYRO,$4,,,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_2.jpg
1968594886,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_2.jpg,Chicken W Salad,$5,,,,,,,Tilapia Fish W Salad,$5,Lamb W/salad,$5,Combo Salad,$5,Chicken Gyro,$4,Lamb Gyro,$4,Combo Gyro,$4,Fish Gyro,$4,falafel gyro,$4,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_2.jpg
1968615658,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_2.jpg,Chicken W Salad,$5,Combo Gyro,$400,Chicken W Salad,$5,Combo Salad,$5,Tilapia Fish E Salad,$5,Lamb W Salad,$5,Combo Salad,$5,Chicken Gyro,$4,Lamb Gyro,$4,Combo Gyro,$4,Fish Gyro,$4,Falafel gyro,$4,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_2.jpg
1968595250,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_2.jpg,1.5,$1.50,1.5,$1.50,1.5,$1.50,1.5,$1.50,1.501.50,$1.50,1.5,$1.50,1.5,$1.50,1.5,$1.50,1.5,$1.50,1.5,$1.50,1.5,$1.50,1.5,$1.50,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_2.jpg
1968595782,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_2.jpg,Jumatea,$300,Jumatea,$300,Jumatea,$300,Jumatea,$300,Jumatea,$300,Jumatea,$300,Jumatea,$300,Jumatea,$300,Jumatea,$300,Jumatea,$300,Jumatea,$300,jumatea,$300,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_2.jpg
1968597303,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_2.jpg,Egg Roll,$1,,,,,,,Shrimp Roll,$1,Wonton Soup,$1.50,Chicken Soup,$1.50,Chicken Noodle Soup,$1.75,Vegetable Soup,$1.50,,,,,,,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_2.jpg
1968595202,https://dl.dropboxusercontent.com/u/17481094/21foodtruck_2.jpg,Chicken Kebab,$5,,,,,,,Gyro Kofte,$5,Falafel,$4,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/21foodtruck_2.jpg
1968596724,https://dl.dropboxusercontent.com/u/17481094/21foodtruck_2.jpg,Chicken Kebab,$5,,,,,,,Gyro,$5,Falafel,$4,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/21foodtruck_2.jpg
1968597315,https://dl.dropboxusercontent.com/u/17481094/21foodtruck_2.jpg,Chiken Kebab,$5,,,,,,,Gyro,$5,Kofte,$5,Falafel,$4,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/21foodtruck_2.jpg
1968593194,https://dl.dropboxusercontent.com/u/17481094/22foodtruck_2.jpg,Chicken on Pita,$4,,,,,,,Lamb on Pita,$4,Combo on Pita,$4,Chicken Cebab on Pita,$4,Fish on Pipa,$4,Falapel on Pipa,$4,Khyber Sandwich,$4,,,,,https://dl.dropboxusercontent.com/u/17481094/22foodtruck_2.jpg
1968594069,https://dl.dropboxusercontent.com/u/17481094/22foodtruck_2.jpg,Chicken on Pita,$4,,,,,,,Lamb on Pita,$4,Combo on Pita,$4,Chicken Kebab on Pita,$4,Fish on Pita,$4,Falafel on Pita,$4,Khyber Sandwich,$4,,,,,https://dl.dropboxusercontent.com/u/17481094/22foodtruck_2.jpg
1968606747,https://dl.dropboxusercontent.com/u/17481094/22foodtruck_2.jpg,Chicken on Pita,$4,,,,,,,Lamb on Pita,$4,Combo on Pita,$4,Chicken Kebab on Pita,$4,Fish on Pita,$4,Falafel on Pita,$4,,,,,,,https://dl.dropboxusercontent.com/u/17481094/22foodtruck_2.jpg
1968595064,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_2.jpg,Wedw,"$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333","$3,333",https://dl.dropboxusercontent.com/u/17481094/23foodtruck_2.jpg
1968596357,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_2.jpg,Cabbage,$0,French Menu,$0,French Menu,$0,French Menu,$0,Rice,$0,French Menu,$0,French Menu,$0,French Menu,$0,French Menu,$0,French Menu,$0,French Menu,$0,French Menu,$0,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_2.jpg
1968596788,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_2.jpg,CABBAGE,$0,,,,,,,RICE,$0,BEANS,$0,STRING BEANS,$0,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_2.jpg
1968598249,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_2.jpg,6.5,$41,1,$1,1,$1,2,$1,6.01,$12,1.2,$1,1,$1,1,$2,2,$2,1,$1,1,$1,1,$1,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_2.jpg
1968599933,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_2.jpg,Chicken Italiano,$7,Truck-Made Chips,$2.50,Chips and a Sandwich,$8.50,,,Chicken Parm,$6.50,BBQ Pulled Pork,$6.50,24 Hour Cheese Steak,$7,Meatball Parm,$6.50,Hot Roast Beef,$6.50,Hot Roast Pork,$6.50,Fresh Cut Fries,$3,Fries and a Sandwich,$9,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_2.jpg
1968600385,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_2.jpg,CHICKEN ITALIANO,$7,,,,,,,CHICKEN PARM,$6.50,BBQ PULLED PORK,$6.50,24 HOUR CHEESE STEAK,$7.50,MEATBALL PARM,$6.50,HOT ROAST BEEF,$6.50,HOT ROAST PORK,$6.50,,,,,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_2.jpg
