1968596684,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_1.jpg,Small 16oz,$3.50,,,,,,,Medium 20oz,$4,Large 24oz,$4.50,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_1.jpg
1968609951,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_2.jpg,Hanan Falafel Cheeses,$4.75,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_2.jpg
1968621435,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_2.jpg,Hanna Falafel and Feta Cheese,$4.50,,,,,,,Hanna Falafel With Hoummos and Feta Cheese,$4.75,Hanna Falafel and Baba Ghanoush,$4.50,Hanna Falafel With Everything,$5,Zucchini Feta Cheese,$4.50,Zucchini and Hanan Falafel,$4.75,Zucchini and Baba Ghanoush,$4.50,Baba Ghanoush and Feta Cheese,$4.50,,,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_2.jpg
1968641392,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_2.jpg,Hanan Falafel With Hoummos,$4,,,,,,,Hanan Falafel and Feta Cheese,$4.50,Hanan Falafel With,$4.75,Hanan Falafel and Baba Ghanoush,$4.50,Hanan Falafel With Every Thing,$5,Zucchini - Feta Cheese,$4.50,Zucchini and Hanan Falafel,$4.75,Zucchini and Baba Ghanoush,$4.75,,,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_2.jpg
1968596819,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_2.jpg,Wonton Soup,$1.25,,,,,,,Hot & Sour Soup,$1.25,Chicken Veg. Soup,$1.50,House Special Wonton Soup,$4,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_2.jpg
1968598409,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_2.jpg,Wonton Soup,$1.25,,,,,,,Hot & Sour Soup,$1.25,Chicken Veg. Soup,$1.50,House Special Wonton Soup,$4,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_2.jpg
1968611745,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_2.jpg,Wonton Soup,$1.25,,,,,,,Hot E Sour Soup,$1.25,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_2.jpg
1968595694,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_2.jpg,Chicken Fajita,$6,,,,,,,Beef Fajita,$6.75,Pork Fajita,$6,Pollo Y Papas,$6,Chicken Primavera,$6,The Mexi,$6,The Cali,$6,Chicken & Chorizo,$6,beef & chorizo,$6.75,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_2.jpg
1968599039,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_2.jpg,Chicken Fajita,$6,,,,,,,Beef Fajita,$6.75,Pork Fajita,$6,Pollo Y Papas,$6,Chicken Primavera,$6,The Mexi,$6,The Cali,$6,Chicken & Chorizo,$6,beef & chorizo,$6.75,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_2.jpg
1968622866,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_2.jpg,Beef & Chorizo,$6.75,,,,,,,Chicken & Chorizo,$6,The Cali,$6,The Mexi,$6,Chicken Primavera,$6,Pollo Y Papas,$6,,,,,,,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_2.jpg
1968594289,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_3.jpg,Small,$4,Can-Soda,$0.75,Bottle-Soda,$1.50,Juice,$1.50,Medium,$4.50,Large,$5,Mango,$4.25,Apple,$1.50,Orange,$0.60,Grape,$2,Strawberry,$2,banana,$0.50,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_3.jpg
1968596395,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_3.jpg,MANGO,$4.25,MEDIUM,$4.50,LARGE,$5,BOTTLE-SODA,$1.50,APPLE,$1.50,ORANGE,$0.60,GRAPE,$2,STRAWBERRY,$2,BANANA,$0.50,CAN-SODA,$0.75,JUICE,$1.50,SMALL,$4,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_3.jpg
1968634981,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_3.jpg,Small,$4,Can-Soda,$0.75,Bottle-Soda,$1.50,Juice,$1.50,Medium,$4.50,Large,$5,Orange,$0.60,Mango,$4.25,Apple,$1.50,Grape,$2,Strawberry,$2,banana,$0.50,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_3.jpg
1968609959,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_3.jpg,Cucumber Rool,$2,,,,,,,Avocado Rool,$2,Garden Roll,$2.50,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_3.jpg
1968621431,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_3.jpg,Cucumber Roll,$2,Alaska Roll,$3.50,Philly Roll,$3,California Roll,$3,Avocado Roll,$2,Avocado Cucumber Roll,$2.50,Garden Roll,$2.50,Tuna Roll,$3,Spicy Tuna Roll,$3.50,Salmon Roll,$3,Spicy Salmon Roll,$3.50,eel roll,$3,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_3.jpg
1968641383,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_3.jpg,Cucumber Roll,$2,Alaska Roll,$3.50,Philly Roll,$3,California Roll,$3,Avocado Roll,$2,Avocado Cucumber Roll,$2.50,Garden Roll,$2.50,Tuna Roll,$3,Spicy Tuna Roll,$3.50,Salmon Roll,$3,Spicy Salmon Roll,$3.50,eel roll,$3,https://dl.dropboxusercontent.com/u/17481094/2foodtruck_3.jpg
1968595112,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_3.jpg,Grilled Cheese,$2.50,,,,,,,Grilled Cheese and Tomatoes,$2.75,Grilled Ham and Cheese,$3.75,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_3.jpg
1968602866,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_3.jpg,GRILLED CHEESE,$2.50,,,,,,,GRILLED CHEESE and TOMATOES,$2.75,GRILLED HAM and CHEESE,$3.75,GRILLED TURKEY and CHEESE,$3.75,GRILLED CORNED BEEF and CHEESE,$3.75,GRILLED ROAST BEEF and CHEESE,$3.75,GRILLED BACON and CHEESE,$3.75,,,,,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_3.jpg
1968618008,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_3.jpg,Grilled Cheese,$2.50,,,,,,,Grilled Cheese and Tomatoes,$2.75,Grilled Ham and Cheese,$3.75,Grilled Turkey and Cheese,$3.75,Grilled Corned Beef and Cheese,$3.75,Grilled Roast Beef and Cheese,$3.75,Grilled Bacon and Cheese,$3.75,,,,,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_3.jpg
1968595605,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_3.jpg,Steam Veg.,$4.25,Mushroomn Tofu,$4.25,Orange Tofu,$4.50,General Tso's Tofu,$4.50,Veg. Tofu,$4.25,Eggplan Tofu,$4.25,Hunan Tofu,$4.25,Kupao Tofu,$4.25,Peanut Tofu,$4.25,Broccoli Tofu,$4.25,Bean Sprout & Scallion Tofu,$4.25,string bean tofu,$4.25,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_3.jpg
1968596789,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_3.jpg,Steam Veg.,$4.25,,,,,,,Veg. Tofu,$4.25,Eggplan Tofu,$4.25,Hunan Tofu,$4.25,Kupao Tofu,$4.25,Peanut Tofu,$4.25,Broccoli Tofu,$4.25,,,,,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_3.jpg
1968620151,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_3.jpg,Steam Veg.,$4.25,Mushroomn Tofu,$4.25,Orange Tofu,$4.50,General Tso's Tofu,$4.50,Veg. Tofu,$4.25,Eggplan Tofu,$4.25,Hunan Tofu,$4.25,Kupao Tofu,$4.25,Peanut Tofu,$4.25,Broccoli Tofu,$4.25,Bean Sprout & Scallion Tofu,$4.25,string bean tofu,$4.25,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_3.jpg
1968610462,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_3.jpg,Grilled Fish,$0,,,,,,,Grilled Chiken,$0,Grilled Deef,$0,Grilled Beef Chiken,$0,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_3.jpg
1968631514,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_3.jpg
1968635938,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_3.jpg,Grilled Fish,$0,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/6foodtruck_3.jpg
1968596044,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_3.jpg,None,$0,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_3.jpg
1968596070,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_3.jpg
1968598174,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_3.jpg,Chicken Over Rice,$0,,,,,,,Chicken Salad,$0,Fish Salad,$0,Chicken Stak Salad,$0,Gyro,$0,Lamb Over Rice,$0,Chicken Fofta Rice,$0,,,,,https://dl.dropboxusercontent.com/u/17481094/8foodtruck_3.jpg
1968595206,https://dl.dropboxusercontent.com/u/17481094/9foodtruck_3.jpg,Chicken Over Rice,$5,,,,,,,,,Falafel,$4,Falafel Over Rice,$5,Lamb Over Rice,$5,Chicken & Falafel W/rice,$5,,,,,,,https://dl.dropboxusercontent.com/u/17481094/9foodtruck_3.jpg
1968596726,https://dl.dropboxusercontent.com/u/17481094/9foodtruck_3.jpg,Chicken Over Rice,$5,,,,,,,Lamb Over Rice,$5,Falafel Over Rice,$5,Chicken & Falafel W/rice,$5,Falafel,$4,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/9foodtruck_3.jpg
1968597319,https://dl.dropboxusercontent.com/u/17481094/9foodtruck_3.jpg,Chiken Over Rice,$5,,,,,,,Combo Plater,$5,Fish Over Rice,$5,,,Lamb Over Rice,$5,Falafel Over Rice,$5,Chiken &falafel W/rice,$5,Falafel,$4,,,https://dl.dropboxusercontent.com/u/17481094/9foodtruck_3.jpg
1968593972,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_3.jpg,FRESH MISHROOM CHICKEN,$4.50,,,,,,,KUNG PAO CHICKEN,$4.50,PEPPPER ONION CHICKEN,$4.50,PINEAPPLE CHICKEN,$4.50,STRING BEAN CHICKEN,$4.50,SNOW PEA CHICKEN,$4.50,CURRY CHICKEN,$4.50,,,,,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_3.jpg
1968602512,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_3.jpg,Fresh Mushroom Chichen,$4.50,,,,,,,Cunk Pao Chichen,$4.50,Pepper Onion Chichen,$4.50,Pineapple Chichen,$4.50,String Bean Shichen,$4.50,Snow Pea Chichen,$4.50,Curry Chichen,$4.50,,,,,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_3.jpg
1968610139,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_3.jpg,Fresh Mushroom Chicken,$450,,,,,,,Kung Pao Chicken,$450,Pepper Onion Chicken,$450,Pineapple Chicken,$450,String Bean Chicken,$450,Snow Pea Chicken,$450,Curry Chicken,$450,,,,,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_3.jpg
1968599001,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_3.jpg,O.G DOG,$5,,,,,,,BEE DOG,$3,KIMCHI DOG,$3,THAI BBQ CHICKEN WRAP,$6,TOFU WRAP,$5,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_3.jpg
1968603962,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_3.jpg,O.G. Dog,$5,,,,,,,Bee Dog,$3,Kimchi Dog,$3,Thai BBQ Chicken Wrap,$6,Tofu Wrap,$5,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_3.jpg
1968614232,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_3.jpg,Asdasd,$100,Asdasd,$100,Asdasd,$100,Asdad,$100,Asdasd,$100,Asdad,$100,Asd,$100,Asdad,$100,Sadad,$100,Asdadsd,$100,Asdad,$100,asdasd,$100,https://dl.dropboxusercontent.com/u/17481094/12foodtruck_3.jpg
1968595469,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_3.jpg,7,$7,7,$7,7,$7,7,$7,7,$7,7,$7,7,$7,7,$7,7,$7,7,$7,7,$7,7,$7,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_3.jpg
1968609127,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_3.jpg,Bella Donna,$3,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_3.jpg
1968612637,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_3.jpg,Bella Donna,$4.50,,,,,,,El Gringo,$4.50,Seizan,$4.50,Foo Chow,$4.50,Geisha,$4.50,Bedouin,$4.50,Adriani,$4.50,Combo Meal,$7,,,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_3.jpg
1968593191,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_3.jpg,BLT,$5,,,,,,,Bagel w/Cream Cheese,$1.25,Grillet Cheese,$2,Muffin Grilled W/ Butter,$1.50,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_3.jpg
1968594064,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_3.jpg,BLT Short 3.50 Long,$5,,,,,,,Grilled Cheese,$2,Grilled Cheese,$2,Bagel W/ Cream Cheese,$1.25,Grilled W/ Cream Cheese,$1.50,Muffin Grilled W/ Butter,$1.50,,,,,,,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_3.jpg
1968606748,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_3.jpg,Blt,$3.50,,,,,,,Grilled Cheese,$2,Bagel Crean Cheese,$1.25,Grilled Cream Cheese,$1.50,Muffin Grilled Butter,$1.50,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_3.jpg
1968598250,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_3.jpg,1,$1,1,$2,2,$1,2,$1,1,$1,1,$1,1,$1,1,$1,1,$1,1,$1,1,$1,1,$2,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_3.jpg
1968599939,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_3.jpg,Grilled Chicken Breast,$4,,,,,,,Salmon Burger,$3,Salmon Cheese Burger,$3.50,Ham Burger,$3,Cheese Burger,$3.50,Double Cheese Burger,$5,Bacon Cheese Burger,$4,Turkey Burger,$3,Turkey Cheese Burger,$3.50,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_3.jpg
1968600384,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_3.jpg,GRILLED CHICKEN BREAST,$4,,,,,,,SALMON BURGER,$3,SALMON CHEESE BURGER,$3.50,HAM BURGER,$3,CHEESE BURGER,$3.50,DOUBLE CHEESE BURGER,$5,BACON CHEESE BURGER,$4,TURKEY BURGER,$3,TURKEY CHEESE BURGER,$3.50,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_3.jpg
1968595477,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_3.jpg,5,$5,5,$5,5,$5,5,$5,5,$5,5,$5,5,$5,5,$5,5,$5,5,$5,5,$5,5,$5,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_3.jpg
1968609126,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_3.jpg,Chicken Cheese Stick,$5,,,,,,,Chicken Cheese Stick,$5,Chicken Cheese Stick,$3,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_3.jpg
1968612638,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_3.jpg,Chicken Cheese Steak,$5,,,,,,,Hamburguer,$2.50,Cheese Burguer,$3,Bacon Cheese Burger,$4,Double Cheese Burger,$5,Salmon Burguer,$3,Salmon Cheese Burger,$3.50,Tuna Salad,$4,Chicken salad,$4,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_3.jpg
1968593934,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_3.jpg,Plain Nachos,$3.50,,,,,,,Shredded Roast Beef,$5,Shredded Chicken Breast,$5,"Veggle (Spinach, Eggplant & Roasted Peppers",$5,Rice and Bean,$3.50,Shredded and Bean,$5,Shrimp,$6,,,,,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_3.jpg
1968594030,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_3.jpg,Plain Nachos,$3.50,,,,,,,Shredded Roast Beef,$5,Shredded Chicken Breast,$5,Veggie (Spinach Eggplant & Roasted Peppers),$5,Rice and Bean,$3.50,Shredded Roast Beef,$5,Shredded Chicken Breast,$5,Veggie (Spinach Eggplant & Roasted Peppers),$5,Shrimp,$6,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_3.jpg
1968595408,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_3.jpg,Plain Nachos,$3.50,,,,,,,Shredded Roast Beef,$5.00,Shredded Chicken Breast,$5.00,Veggie,$5.00,Rice and Bean,$3.50,Shredded Roast Beef,$5.00,Shredded Chicken Breast,$5.00,Veggie,$5.00,Shrimp,$6.00,https://dl.dropboxusercontent.com/u/17481094/17foodtruck_3.jpg
1968594150,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_3.jpg
1968597140,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_3.jpg,Buritos,$6,,,,,,,Tacos,$5,Taco Salad,$5,Enchilads,$7,Quesadilla,$6,Nachos Supreme,$5,,,,,,,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_3.jpg
1968600720,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_3.jpg,Burritos,$6,,,,,,,Tacos,$5,Taco Salad,$5.50,Enchiladas,$7,Nachos Supreme,$5.50,Quesadilla,$6,,,,,,,https://dl.dropboxusercontent.com/u/17481094/18foodtruck_3.jpg
1968593209,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_3.jpg,Chicken W Rice,$5,,,,,,,Lamb W Rice,$5,Combo W Rice,$6,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_3.jpg
1968594062,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_3.jpg,Chicken W Rice,$5,,,,,,,Lamb W Rice,$5,Combo W Rice,$6,Falafel With Rice,$6,Tilapia Fish W Rice,$10,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_3.jpg
1968613237,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_3.jpg,Chicken W Rice,$5,,,,,,,Lamb W Rice,$5,Combo W Rice,$6,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/19foodtruck_3.jpg
1968597722,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_3.jpg,Broccoli,$4.25,Kung Pao,$4.50,Cashew,$4.50,Vegetable,$4.25,Sweet & Sour,$4.25,Sesame,$4.25,Hot Spicy,$4.25,Garlic/ Curry,$4.25,Egg Plant,$5,Bean Curd,$4.50,Snow Peas,$4.25,Teriyaki,$4.25,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_3.jpg
1968609655,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_3.jpg,Broccoli,$4.25,Susame,$4.25,Sweet & Sour,$4.25,,,Vegetable,$4.25,Gashew,$4.50,Kung Pao,$4.50,Teriyaki,$4.25,Snow Peas,$4.25,Bean Curd,$4.50,Egg Plant,$5,Hot Spicy,$4.25,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_3.jpg
1968619804,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_3.jpg,Shrimp With Broccoli,$4.25,Kung Pao Shrimp,$4.50,Cashew Shrimp,$4.50,Vegetable Shrimp,$4.25,Sweet and Sour Shrimp,$4.25,Sesame Shrimp,$4.25,Hot Spicy Shrimp,$4.25,Garlic/curry Shrimp,$4.25,Egg Plant Shrimp,$5,Bean Curd Shrimp,$4.50,Snow Peas Shrimp,$4.25,teriyaki  Shrimp,$4.25,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_3.jpg
1968596589,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_3.jpg,Qwwwq,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,$333,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_3.jpg
1968600127,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_3.jpg,Chicken Breast Sandwich,$0,Iced Tea,$0,Corn Bread,$0,Peach Cobbler,$0,Chicken Leg Ant Thigh,$0,Chicken Wing Sandwich Small,$0,Chicken Wing Sandwich Large,$0,Fish Sandwich Small,$0,Fish Sandwich Large,$0,Wings and Fries Small-Large,$0,Bottled Water,$0,Sodas,$0,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_3.jpg
1968610187,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_3.jpg,Chicken Breast Sandwich,$7,,,,,,,Chicken Leg and Thigh,$7,Chicken Wing Sandwich Small or Large,$7,Fish Sandwich Small or Large,$7,Wing and Fries Small or Large,$7,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/23foodtruck_3.jpg
1968600206,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_3.jpg,Fries,3,,,,,,,Chips,2.5,Fries and Sandwich,9,Chips and Sandwich,8.5,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_3.jpg
1968624671,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_3.jpg,FRESH CUT FRIES,$3,,,,,,,FRIES and a SANDWICH,$9,TRUCK MADE CHIPS,$2.50,CHIPS and a SANDWICH,$8.50,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_3.jpg
1968634188,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_3.jpg,Fries,$3,,,,,,,Fries Ans Sandwich,$9,Cmps,$2.50,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/25foodtruck_3.jpg
1968592473,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_3.jpg,Baba Ghanoush and Feta Cheese,$4.56,,,,,,,Greek Salad Sandwich,$4.50,Chicken Kebab,$4.75,Chicken and Hanan Hoummos,$5,Chicken and Hanan Falafel,$5,Chicken and Baba Ghanoush,$5,Chicken and Feta Cheese,$5,,,,,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_3.jpg
1968593353,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_3.jpg,Baba Ghanoush and Feta Cheese,$4.50,,,,,,,Greek Salad Sandwich,$4.50,Chicken and Hanan Hoummos,$5,Chicken and Hanan Falafel,$5,Chicken and Baba Ghanoush,$5,Chicken and Feta Cheese,$5,Chicken and Kebab,$4.75,,,,,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_3.jpg
1968605853,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_3.jpg,Zucchini and Baba Ghanoush,$4.50,,,,,,,Greek Salad Samdwich,$4.50,Chicken Kebab,$4.75,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_3.jpg
1968594151,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_3.jpg
1968597138,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_3.jpg,Chicken or Pork Fried Rice,$2.75,,,,,,,Subgum Fried Rice,$4,Steamed Rice,$2,Fried Rice,$2,,,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_3.jpg
1968600713,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_3.jpg,Steamed Rice,$1,,,,,,,Plain Fried Rice,$1,Veg. Fried Rice,$2.50,Chicken or Pork Fried Rice,$2.75,Beef Fried Rice,$3,Shrimp Fried Rice,$3.25,Subgum Fried Rice,$4,,,,,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_3.jpg
1968600402,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_3.jpg,Rice and Bean,$5,,,,,,,Carnitas,$6,Chichen,$6,Spanish and Papper,$6,Barbacoa,$6.75,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_3.jpg
1968601831,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_3.jpg,Rice & Bean,$5,,,,,,,Carnitas,$6,Chicken,$6,Spinach & Pepper,$6,Barbacoa,$6.75,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_3.jpg
1968614317,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_3.jpg,Chicken,$6,,,,,,,Barbacoa,$6.75,Carnitas,$6,Rice&Bean,$5,Spinach&Pepper,$6,,,,,,,,,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_3.jpg
