1968594588,https://dl.dropboxusercontent.com/u/17481094/1foodtruck_1.jpg,Strawberry & Banana Smoothie,$4,"Kiwi, Strawberry & Mango Smoothie",$4.50,Pina Colada Smoothie,$4,Pina Colada Berry Smoothie,$4.50,Strawberry & Pineapple Smoothie,$4.50,Strawberry Pineapple & Banana Smoothie,$4,Strawberry & Blueberry & Banana Smoothie,$4.50,Mango & Banana Smoothie,$4,Mango & Pineapple Smoothie,$4.50,"Mango, Strawberry, & Pineapple Smoothie",$4,Kiwi & Strawberry Smoothie,$4.50,Kiwi & mango smoothie,$4
1968683248,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_4.jpg,The Basic,$4,,,,,,,Spinach,$4,Roasted Pepper,$4,Spinach & Roasted Peppers,$4.75,Guacomole,$5,Sweet Popato,$4,Sweet Potato & Roasted Pepper,$4.75,Tofu,$5,Tofu Verde,$5
1968597658,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_5.jpg,Turkey & Bacon,$4.50,Double Hamburger,$3.75,Double Cheeseburger,$3.95,Double Bacon Cheeseburger,$4.50,Roast Beef and Swiss Cheese,$4.50,Corned Beef and Bacon,$4.50,Ham and Cheese,$4.50,Tuna With Boiled Egg,$4.75,Chicken Salad Bacon,$4.95,Hamburger,$2.90,Cheeseburger,$3,Bacon Cheeseburger,$3.50
1968591326,https://dl.dropboxusercontent.com/u/17481094/4foodtruck_5.jpg,Spring Roll on Rice Noodle,$4.25,Subgum Lemon Grass on Rice,$5,Subgum Lemon Grass on Rice Noodle,$6,,,Chicken Lemon Grass on Rice Noodle,$4.50,Beef Lemon Grass on Rice Noodle,$4.75,Pork Lemon Grass on Rice Noodle,$4.50,Shrimp Lemon Grass on Rice Noodle,$4.75,Chicken Lemon Grass on Rice,$4.50,Pork Lemon Grass on Rice,$4.50,Beef Lemon Grass on Rice,$4.75,Shrimp Lemon Grass on Rice,$4.75
1968668274,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_5.jpg,Chinese Vegetable Tofu,$4.50,,,,,,,Tofu Vegetable,$4.50,Almond Vegetable Tofu,$4.50,Broccoli Tofu,$4.50,Cashew Nut Veg. Tofu,$4.50,Curry Vegetable Tofu,$4.50,Fresh Mushroom Tofu,$4.50,Pepper Onion Tofu,$4.50,Snow Pea Tofu,$4.50
1968670658,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_5.jpg,Special Combo,$7,,,,,,,Carpet Caravan,$7.50,Soup & Salad,$6,Carpet Ride,$6.50,Magic Meal Pocket,$5.75,,,,,,,,
1968632843,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1968589421,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_5.jpg,Egg & Cheese,$2.50,,,,,,,Pork Bacon & Cheese,$3,Turkey Bacon Egg & Cheese,$3,Sausage Egg & Cheese,$3,Scrapple Egg & Cheese,$3,Ham Egg & Cheese,$3,Pork Roll Egg & Cheese,$3,Pepper Egg & Cheese,$2.75,,
1968600037,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_5.jpg,Sausage Egg & Cheese,$3,,,,,,,Ham Egg & Cheese,$3,Pork Roll Egg & Cheese,$3,Scrapple Egg & Cheese,$3,Bagel With Cream Cheese,$1.50,Muffin,$1.25,Muffin Toast,$1.50,,,,
1968632874,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1968633192,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_5.jpg,Chicken With Everything,$5.25,,,,,,,"Grilled Kefta ""Lean Beef Burger""",$4.25,Grilled Kefta With Hanan Hoummos,$5,Grilled Kefta With Baba Ghanoush,$5,Kefta With Feta Cheese,$5,Kefta With Everything,$5.75,Shawrma (Gyro),$4.75,Shawrma (Gyro) With Hanan Hoummos,$5,,
1968622994,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_5.jpg,Bean Sprouts With Shrimp,$3.50,Tofu With Beef,$4,Tofu With Pork,$4,Tofu With Shirmp,$4,Bean Sprouts With Chicken,$3.50,Bean Sprouts With Pork,$3.50,Bean Sprouts With Beef,$3.50,Sweet & Sour Chicken,$4,Mushrooms With Chicken,$4,Mushrooms With Beef,$4,Mushrooms With Pork,$4,Tofu with Chicken,$4
1968596698,https://dl.dropboxusercontent.com/u/17481094/29foodtruck_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1968635056,https://dl.dropboxusercontent.com/u/17481094/3foodtruck_6.jpg,B.L.T Sanwich,$3.25,,,,,,,Tuna Salad Sandwich,$3.50,Chicken Salad Sandwich,$3.75,Egg Salad Sandwich,$3,Egg Salad B.L.T Sandwich,$3.50,American Cheese Sandwich,$3,Ham and Cheese Sandwich,$3.50,Roast Beef Sandwich,$3.50,,
1968593038,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_6.jpg,Roast Pork W. Veg,$4.50,Pepper Onion Roast Pork,$4.50,String Bean Roast Pork,$4.50,Snow Pea Roast Pork,$4.50,Almond Roast Pork,$4.50,Chinese Veg. Roast Pork,$4.50,Tofu Veg. Roast Pork,$4.50,Broccoli Roast Pork,$4.50,Cashew Nut Roast Pork,$4.50,Curry Roast Pork,$4.50,Fresh Mushroom Pork,$4.50,Kung Pao Roast Pork,$4.50
1963340611,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_6.jpg,Falafel Pita,$5.50,,,,,,,Magic Meatball Pita,$5.50,Sloppy Jason Pita,$5.50,,,,,,,,,,,,
1968618127,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1968648239,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_6.jpg,Steak Egg & Cheese,$4,,,,,,,Bagel (Plain),$1.25,Bagel With Butter,$1.25,Bagel With Cream Cheese,$1.50,Muffin (Plain),$1.25,Muffin With Butter Toast,$1.50,Pretzel,$0.50,,,,
1968654786,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_6.jpg,"Coffee, Tea (Small)",$0.75,,,,,,,Hot Chocolate (Small),$0.75,Juice,$1.50,"Coffee, Tea (Large)",$0.75,Hot Chocolate (Large),$1.25,,,,,,,,
1968592955,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_6.jpg,Pork With Broccoli,$3.75,Pork With Vegetable,$3.75,,,,,Pork With Hot / Spicy,$3.75,Pork With Garlic / Curry,$3.75,Pork With Egg Plant,$4.50,Pork With Bean Cup,$4,Pork With Teritaki,$4.50,Pork With Kungpao,$4,Pork With Cashew,$4,Pork with Snow Peas,$3.75
1968659310,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_6.jpg,Regular Platter,$4.50,,,,,,,Hanan Falafel Platter,$4.75,Hanan Falafel and Grape Leaves,$5,Hanan Falafel & Baba Ghanoush Eggplant,$5,Zuchhini-Feta CHeese,$4.75,Hanan Falafel and Zucchini-Feta Cheese,$5,"Stuffed Grape Leaves ""Vegetarian""",$4.75,Grape Leaves and Zucchini,$5,Grape Leaves and Baba Ghanoush,$5
1968628806,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_6.jpg,"Szechuan Chicken, Beef, or Shrimp",$4,,,,,,,"Snow Peas W. Chicken, Beef, Pork, or Shrimp",$4,Beef W. Oyster Sauce,$4.25,"Eggplant W. Beef, Pork, Chicken, or Shrimp",$4.75,,,,,,,,,,
1968628493,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W. Vegetable,$5,Pepper Onion Beef,$5,String Bean Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,Chinese Veg. Beef,$5,Tofu Veg. Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968606618,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_7.jpg,Garden Salad,$2.50,,,,,,,Tempeh Salad,$5.75,Combo Salad,$6.50,Pasta Salad,$5.75,Seitan Salad,$5.75,Greek Salad,$3.50,Taboulleh Salad,$3.50,Vine Leaf Salad,$5.75,Falafel Salad,$5.75
1968626087,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_7.jpg,Hot Dog,$1.25,,,,,,,Hamburger,$3,Cheeseburger,$3.50,Mild or Hot Sausage,$3,Mild or Hot Sausage With Cheese,$3.25,,,,,,,,
1968601229,https://dl.dropboxusercontent.com/u/17481094/15foodtruck_7.jpg,Small Hot Coffee,$0.75,Can Soda,$0.75,Bottle Soda,$1,Snapple,$1.50,Large Hot Coffee,$1.25,Small Hot Tea,$0.75,Large Hot Tea,$1.25,Small Hot Chocolate,$0.75,Large Hot Chocolate,$1.25,Orange Juice,$1.50,Chocolate Milk,$2,Strawberry Milk,$2
1968663236,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_7.jpg,Tofu With Broccoli,$3.50,,,,,,,Tofu With Hot Spicy,$3.50,Tofu With Garlic / Curry,$3.50,Tofu With Egg Plant,$4.25,Tofu With Teriyaki,$3.50,Tofu With Kungpao,$3.75,Tofu With Cashew,$3.75,Tofu With Vegetable,$3.50,,
1968603193,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_7.jpg,Grilled Chicken Kabab,$5.50,Shawrma (Gyro) Platter,$5.50,,,,,Chicken and Hanan Falafel,$5.75,Chicken and Baba Ghanoush,$5.75,Chicken and Grape Leaves,$5.75,Chicken and Zucchin,$5.75,"Grilled Kefta ""Lean Beef""",$5.50,Grilled Kefta and Hanan Falafel,$5.75,Kefta and Baba Ghanoush,$5.75,Kefta and Grape Leaves,$5.75
1968661486,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_7.jpg,"Chicken, Beef, Pork, or Shrimp Chow Mein",$4,,,,,,,Pepper Steak,$4,Vegetable Egg Foo Young,$4,Tomato Beef,$4,Cucumber Beef,$4,Shrimp W. Lobster Sauce,$4,Ginger Chicken or Beef,$4,Moo Goo Gai Pan,$4,Chicken in Garlic Sauce,$4
1968189266,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_8.jpg,Shrimp W. Vegetables,$5,Pepper Onion Shrimp,$5,String Bean Shrimp,$5,,,Almond Shrimp,$5,Chinese Veg. Shrimp,$5,Tofu Vegetable Shrimp,$5,Broccoli Shrimp,$5,Cashew Nut Shrimp,$5,Curry Shrimp,$5,Fresh Mushroom Shrimp,$5,Kung Pao Shrimp,$5
1968557875,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_8.jpg,Shrimp W. Vegetables,$5,String Bean Shrimp,$5,Snow Pea Shrimp,$5,,,Almond Shrimp,$5,Chinese Veg. Shrimp,$5,Tofu Vegetable Shrimp,$5,Broccoli Shrimp,$5,Cashew Nut Shrimp,$5,Fresh Mushroom Shrimp,$5,Kung Pao Shrimp,$5,Pepper Onion Shrimp,$5
1968635057,https://dl.dropboxusercontent.com/u/17481094/13foodtruck_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1968622044,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_8.jpg,Vegetable Sandwich - Short,$2.75,Turkey - Long,$4.50,,,,,Vegetable Sandwich - Long,$3.75,Chicken Salad - Short,$3.50,Chicken Salad - Long,$4.50,Tuna Salad - Short,$3.50,Tuna Salad - Long,$4.50,Ham - Short,$3.50,Ham - Long,$4.50,turkey - short,$3.50
1968663240,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_8.jpg,Chicken Egg Young,$4.25,,,,,,,Beef Egg Young,$4.25,Pork Egg Young,$4,Shrimp Egg Youn,$4.50,,,,,,,,,,
1968648529,https://dl.dropboxusercontent.com/u/17481094/26foodtruck_8.jpg,Greeek Salad,$4.75,,,,,,,Salad,$4.50,Falafel Salad,$5,Chicken Salad,$5.75,,,,,,,,,,
1968640777,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_8.jpg,Chicken in Chili Bean Sauce,$4,,,,,,,Tai Chin Chicken,$4,String Beans W. Beef or Chicken,$4,Chicken or Beef in Curry Sauce,$4,"Hunan Chicken, Beef, or Shrimp",$4,Chicken or Shrimp W. Peanuts,$4,Chicken W. Cashews,$4,,,,
1968591327,https://dl.dropboxusercontent.com/u/17481094/14foodtruck_9.jpg,Garden Salad,$4,,,,,,,Chef Salad,$5.50,Tuna Salad,$5.50,Chicken Salad,$5.50,Grilled Chicken Salad,$6.50,Grilled Chicken Ceasar Salad,$6.50,,,,,,
1968591015,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_9.jpg,Chicken Lomein,$4,,,,,,,Beef Lomein,$4,Pork Lomein,$3.75,Shrimp Lomein,$4.25,Veg. Lomein,$3.50,Comb. Lomein,$4.75,,,,,,
1968653412,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_9.jpg,Szechuan Tofu,$3.50,,,,,,,Broccoli in Garlic Sauce,$3.50,Mixed Vegetables,$3.50,Tofu W. Vegetables,$3.50,Eggplant W. Tofu,$3.75,Eggplant in Garlic Sauce,$4,Vegetarian General Tso's Chicken,$4,,,,
1968589422,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_10.jpg,Chicken Fried Rice,$3.50,,,,,,,Beef Fried Rice,$3.50,Pork Fried Rice,$3.50,Shrimp Fried Rice,$3.75,Veg Fried Rice,$3.25,,,,,,,,
1968628690,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_10.jpg,Ma Paul Tofu,$3.50,,,,,,,BBQ Spare Rib Tips,$4,Crispy Spare Rib Tips,$4,Spare Rib Tips in Black Bean Sauce,$4,Potato Beef,$4,Grandfather Chicken,$4,General Tso's Chicken,$4,Sesame Chicken,$4,Orange Chicken,$4
1968593033,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_11.jpg,General Tso's Chicken,$4.75,General Shrimp,$5,Lomein Tofu,$3.75,,,Grand Mother Chicken,$4.25,China Town Chicken,$4.25,House Special Chicken,$4.75,House Special Shrimp,$5,"Comb. Beef, Pork, Chicken, Shrimp",$4.75,Chicken & Shrimp,$4.75,General Shrimp & Chicken,$5,Pepper Steak,$4
1968616516,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_11.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1967815565,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W. Vegetable,$5,Pepper Onion Beef,$5,String Been Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,Chinese Veg. Beef,$5,Tofu Veg. Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968023338,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W. Vegetable,$5,Pepper Onion Beef,$5,String Bean Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,Chinese Veg. Beef,$5,Tofu Veg. Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968051889,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W.. Vegetable,$5,Pepper Onion Beef,$5,String Bean Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,"Chinese Veg, Beef",$5,Tofu Veg Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968081547,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W. Vegetable,$5,Pepper Onion Beef,$5,String Bean Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,Chinese Veg. Beef,$5,Tofu Veg. Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968186106,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef With Vegetable,$5,Pepper Onion Beef,$5,String Bean Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,Chinese Vegetable Beef,$5,Tofu Vegetable Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968186769,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W. Vegetable,$5,Pepper Onion Beef,$5,String Bean Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,Chinese Veg. Beef,$5,Tofu Veg. Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968525943,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W. Vegetable,$5,Pepper Onion Beef,$5,String Bean Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,Chinese Veg Beef,$5,Tofu Veg Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968567340,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W. Vegetable,$5,Pepper Onion Beef,$5,String Bean Beef,$5,Snow Pea Beef,$5,Almond Beef,$5,Chinese Veg. Beef,$5,Tofu Veg. Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,Kung Pao Beef,$5
1968570582,https://dl.dropboxusercontent.com/u/17481094/11foodtruck_7.jpg,Beef W/ Vegetable,$5,Pepper Onion Beef,$5,Snow Pea Beef,$5,String Bean Beef,$5,Almond Beef,$5,Chinese Veg Beef,$5,Tofu Veg Beef,$5,Broccoli Beef,$5,Cashew Nut Beef,$5,Curry Beef,$5,Fresh Mushroom Beef,$5,kung pao beef,$5
1968186107,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_11.jpg,General Tso's Chicken,$4.75,General Shrimp,$5,,,Lomein Tofu,$3.75,Grand Mother Chicken,$4.25,China Town Chicken,$4.25,House Special Chicken,$4.75,House Special Shrimp,$5,"Comb. Beef, Pork, Chicken, Shrimp",$4.75,Chicken and Shrimp,$4.75,General Shrimp & Chicken,$5,Pepper Steak,$4
1968189268,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_11.jpg,General Tso's Chicken,$4.75,General Shrimp,$5,Lomein Tofu,$3.75,,,Grand Mother Chicken,$4.25,China Town Chicken,$4.25,House Special Chicken,$4.75,House Special Shrimp,$5,"Comb. Beef, Pork, Chicken, Shrimp",$4.75,Chicken & Shrimp,$4.75,General Shrimp & Chicken,$5,Pepper Steak,$4
1968525933,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_11.jpg,General Tso's Chicken,$4.75,Lomein Tofu,$3.75,,,,,Grand Mother Chicken,$4.25,China Town Chicken,$4.25,House Special Chicken,$4.75,"Comb. Beef, Pork, Chicken, Shrimp",$4.75,Chicken & Shrimp,$4.75,General Shrimp and Chicken,$5,Pepper Steak,$4,General Shrimp,$5
1968566321,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_11.jpg,General Tso's Chicken,$4.75,General Shrimp,$5,Lo Mein Tofu,$3.75,,,Grand Mother Chicken,$4.25,China Town Chicken,$4.25,House Special Chicken,$4.75,House Special Shrimp,$5,"Comb Beef, Pork, Chicken, Shrimp",$4.75,Chiekn & Shrimp,$4.75,General Shrimp & Chicken,$5,Pepper Steak,$4
1968570580,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_11.jpg,General Tso's Chicken,$4.75,Lomein Tofu,$3.75,,,,,Grand Mother Chicken,$4.25,House Special Chicken,$4.25,House Special Shrimp,$5,"Comb Beef, Pork, Chicken, Shrimp",$4.75,Chicken & Shrimp,$4.75,General Shrimp and Chicken,$5,Pepper Steak,$4,general shrimp,$5
1968572585,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_11.jpg,General Tso's Chicken,$4.75,Lo Mein Tofu,$3.75,,,,,Grand Mother Chicken,$4.25,China Town Chicken,$4.25,House Special Chicken,$4.75,House Special Shrimp,$5,"Comb. Beef, Pork, Chicken, Shrimp",$4.75,Chicken & Shrimp,$5,Pepper Steak,$4,General Shrimp,$5
1968579204,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_11.jpg,General Tso's Chicken,$4.75,General Shimp,$5,Lomein Tofu,$3.75,,,Grand Mother Chicken,$4.25,China Town Chicken,$4.25,House Special Chicken,$4.75,House Special Shrimp,$5,"Comb. Beef, Pork, Chicken, Shrimp",$4.75,Chicken & Shimp,$4.75,General Shimp & Chicken,$5,Pepper Steak,$4
1967815563,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_10.jpg,Ma Paul Tofu,$3.50,Pork Belly,$4,Beef Chow Fun,$4,Moo Goo Zui Pan,$4,BBQ Spare Rib Tips,$4,Crispy Spare Rib Tips,$4,Potato Beef,$4,Grandfather Chicken,$4,General Tso's Chicken,$4,Sesame Chicken,$4,Orange Chicken,$4,Fried Fish in Garlic Sauce,$4
1968005068,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_10.jpg,Ma Paul Tofu,$3.50,Pork Belly,$4,Beef Chow Fun,$4,Moo Goo Zui Pan,$4,BBQ Spare Ribs,$4,Crispy Spare Ribs,$4,Crispy Spare Ribs in Black Bean Sauce,$4,Potato Beef,$4,General Tso's Chicken,$4,Sesame Chicken,$4,Orange Chicken,$4,Fried Fish in Garlic Sauce,$4
1968051896,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_10.jpg,Ma Paul Tofu,$3.50,Fried Fish in Garlic Sauce,$4,Pork Belly,$4,Beef Chow Fun,$4,BBQ Spare Rib Tips,$4,Crispy Spare Rib Tips,$4,Spare Rib Tips in Black Bean Sauce,$4,Potato Beef,$4,Grandfather Chicken,$4,General Tso's Chicken,$4,Sesame Chicken,$4,Orance Chicken,$4
1968186765,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_10.jpg,Ma Paul Tofu,$3.50,Fried Fish in Garlic Sauce,$4,Pork Belly,$4,Beef Chow Fun,$4,BBQ Spare Rib Tips,$4,Crispy Spare Rib Tips,$4,Spare Rib Tips in Black Bean Sauce,$4,Potato Beef,$4,Grandfather Chicken,$4,General Tso's Chicken,$4,Sesame Chicken,$4,Orange Chicken,$4
1968564500,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_10.jpg,Ma Paul Tofu,$3.50,Fried Fish in Garlic Sauce,$4,Pork Belly,$4,Beef Chow Fun,$4,BBQ Spare Rib Tips,$4,Crispy Spare Rib Tips,$4,Spare Rib Tips in Black Bean Sauce,$4,Potato Beef,$4,Grandfather Chicken,$4,General Tso's Chicken,$4,Sesame Chicken,$4,Orange Chicken,$4
1968566316,https://dl.dropboxusercontent.com/u/17481094/28foodtruck_10.jpg,Ma Paul Tofu,$3.50,Fried Fish in Garlic Sauce,$4,Pork Belly,$4,Beef Chow Fun,$4,BBQ Spare Rib Tips,$4,Crispy Spare Rib Tips,$4,Spare Rib Tips in Black Bean Sauce,$4,Potato Beef,$4,Grandfather Chicken,$4,General Tso's Chicken,$4,Sesame Chicken,$4,Orange Chicken,$4
1968298048,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_10.jpg,Chicken Fried Rice,$3.50,,,,,,,Beef Fried Rice,$3.50,Pork Fried Rice,$3.50,Shrimp Fried Rice,$3.75,Veg. Fried Rice,$3.25,,,,,,,,
1968564810,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_10.jpg,Chicken Fried Rice,$3.50,,,,,,,Beef Fried Rice,$3.50,Pork Fried Rice,$3.50,Shrimp Fried Rice,$3.75,Veg. Fried Rice,$3.25,,,,,,,,
1968567342,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_10.jpg,Chick Fried Rice,$3.50,,,,,,,Beef Fried Rice,$3.50,Pork Fried Rice,$3.50,Shrimp Fried Rice,$3.75,Veg. Fried Rice,$3.25,,,,,,,,
1968579205,https://dl.dropboxusercontent.com/u/17481094/20foodtruck_10.jpg,Chicken Fried Rice,$3.50,,,,,,,Beef Fried Rice,$3.50,Pork Fried Rice,$3.50,Shrimp Fried Rice,$3.75,Veg. Fried Rice,$3.25,,,,,,,,
1968005067,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_5.jpg,Sausage Egg and Cheese,$3,,,,,,,Ham Egg and Cheese,$3,Pork Roll Egg and Cheese,$3,Scrapple Egg and Cheese,$3,Bagel With Cream Cheese,$1.50,Muffin,$1.25,Muffin Toast,$1.50,,,,
1968023334,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_5.jpg,Sausage Egg & Cheese,$3,,,,,,,Ham Egg & Cheese,$3,Pork Roll Egg & Cheese,$3,Scrapple Egg & Cheese,$3,Bagel With Cream Cheese,$1.50,Muffin,$1.25,Muffin Toast,$1.50,,,,
1968298049,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_5.jpg,Sausage Egg and Cheese,$3,,,,,,,Ham Egg and Cheese,$3,Pork Roll Egg and Cheese,$3,Scrapple Egg and Cheese,$3,Bagel With Cream Cheese,$1.50,Muffin,$1.25,Muffin Toast,$1.50,,,,
1968557876,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_5.jpg,Sausage Egg & Cheese,$3,,,,,,,Ham Egg & Cheese,$3,Pork Roll Egg & Cheese,$3,Scrapple Egg & Cheese,$3,Bagel With Cream Cheese,$1.50,Muffin,$1.25,Muffin Toast,$1.50,,,,
1968564499,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_5.jpg,Sausage Egg & Cheese,$3,,,,,,,Ham Egg & Cheese,$3,Pork Roll Egg & Cheese,$3,Scrapple Egg & Cheese,$3,Bagel With Cream Cheese,$1.50,Muffin,$1.25,Muffin Toast,$1.50,,,,
1968564808,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_5.jpg,Sausage Egg & CHeese,$3,,,,,,,Ham Egg & Cheese,$3,Pork Roll Egg & Cheese,$3,Scrapple Egg & Cheese,$3,Bagel With Cream Cheese,$1.50,Muffin,$1.25,Muffin Toast,$1.50,,,,
1968572590,https://dl.dropboxusercontent.com/u/17481094/16foodtruck_5.jpg,Sausage Egg & Cheese,$3,,,,,,,Ham Egg & Cheese,$3,Pork Roll Egg & Cheese,$3,Scrapple Egg & Cheese,$3,Bagel With Cream Cheese,$1.50,Muffin,$1.25,Muffin Toast,$1.50,,,,